Time,accX,accY,accZ,DT,Hour
1573584491127.0,7.504697,4.848112,6.478683999999999,2019-11-12 12:48:11.127000-06:00,2019-11-12 12:00
1573584491147.0,7.691544500000001,4.91279,7.034435,2019-11-12 12:48:11.147000-06:00,2019-11-12 12:00
1573584491167.0,7.739453999999999,5.0828690000000005,6.7565593999999995,2019-11-12 12:48:11.167000-06:00,2019-11-12 12:00
1573584491187.0,7.598121000000001,5.272112,5.978029,2019-11-12 12:48:11.187000-06:00,2019-11-12 12:00
1573584491207.0,7.152562,5.4757276,5.7672267,2019-11-12 12:48:11.207000-06:00,2019-11-12 12:00
1573584491228.0,6.548901,5.504473,6.102594,2019-11-12 12:48:11.228000-06:00,2019-11-12 12:00
1573584491248.0,6.376427,5.5811285999999996,5.6833849999999995,2019-11-12 12:48:11.248000-06:00,2019-11-12 12:00
1573584491268.0,6.69263,5.724857,4.7036343,2019-11-12 12:48:11.268000-06:00,2019-11-12 12:00
1573584491289.0,7.2411947,5.4086537,4.988696599999999,2019-11-12 12:48:11.289000-06:00,2019-11-12 12:00
1573584491309.0,7.816109,5.1810837,6.6655316,2019-11-12 12:48:11.309000-06:00,2019-11-12 12:00
1573584491329.0,7.813714500000001,5.145151599999999,7.6357,2019-11-12 12:48:11.329000-06:00,2019-11-12 12:00
1573584491349.0,6.884268,4.809784400000001,6.914661,2019-11-12 12:48:11.349000-06:00,2019-11-12 12:00
1573584491369.0,5.8757715,4.654078500000001,5.843882,2019-11-12 12:48:11.369000-06:00,2019-11-12 12:00
1573584491389.0,5.3463709999999995,4.7187567,5.4270687,2019-11-12 12:48:11.389000-06:00,2019-11-12 12:00
1573584491409.0,5.219410400000001,4.555863400000001,6.2606955,2019-11-12 12:48:11.409000-06:00,2019-11-12 12:00
1573584491429.0,5.118800599999999,4.5343046,7.2691917,2019-11-12 12:48:11.429000-06:00,2019-11-12 12:00
1573584491450.0,4.7714562,4.46244,7.942321000000001,2019-11-12 12:48:11.450000-06:00,2019-11-12 12:00
1573584491469.0,4.445671,4.16061,7.95909,2019-11-12 12:48:11.469000-06:00,2019-11-12 12:00
1573584491489.0,3.8156605000000003,3.6024632000000003,7.3961515,2019-11-12 12:48:11.489000-06:00,2019-11-12 12:00
1573584491509.0,1.7124301,3.8348246,7.4296894,2019-11-12 12:48:11.509000-06:00,2019-11-12 12:00
1573584491530.0,0.09787756,4.678033,9.372422,2019-11-12 12:48:11.530000-06:00,2019-11-12 12:00
1573584491550.0,0.19369671,3.8635707000000004,8.5387945,2019-11-12 12:48:11.550000-06:00,2019-11-12 12:00
1573584491570.0,0.9937866,2.8287237000000003,8.01179,2019-11-12 12:48:11.570000-06:00,2019-11-12 12:00
1573584491590.0,0.8261030999999999,2.8263283,7.755474,2019-11-12 12:48:11.590000-06:00,2019-11-12 12:00
1573584491611.0,0.43084905,3.4539435,6.859564999999999,2019-11-12 12:48:11.611000-06:00,2019-11-12 12:00
1573584491631.0,1.1926113,2.354419,6.176853700000001,2019-11-12 12:48:11.631000-06:00,2019-11-12 12:00
1573584491651.0,1.111165,2.3017185000000002,6.5625253,2019-11-12 12:48:11.651000-06:00,2019-11-12 12:00
1573584491671.0,0.6967472,3.0898309,7.887225,2019-11-12 12:48:11.671000-06:00,2019-11-12 12:00
1573584491691.0,1.0991876,3.0610852000000004,8.792716,2019-11-12 12:48:11.691000-06:00,2019-11-12 12:00
1573584491711.0,2.0693563999999998,2.9149609,9.283789,2019-11-12 12:48:11.711000-06:00,2019-11-12 12:00
1573584491731.0,1.9112548999999999,3.231164,8.773552,2019-11-12 12:48:11.731000-06:00,2019-11-12 12:00
1573584491752.0,1.8010628,3.5329945,8.069282000000001,2019-11-12 12:48:11.752000-06:00,2019-11-12 12:00
1573584491772.0,2.0406108,3.4132203999999997,8.457349,2019-11-12 12:48:11.772000-06:00,2019-11-12 12:00
1573584491791.0,2.5053334,3.3006330000000004,8.490886,2019-11-12 12:48:11.791000-06:00,2019-11-12 12:00
1573584491812.0,2.5556386000000004,3.1497178,8.629824000000001,2019-11-12 12:48:11.812000-06:00,2019-11-12 12:00
1573584491832.0,1.7747126,2.694577,9.195157,2019-11-12 12:48:11.832000-06:00,2019-11-12 12:00
1573584491852.0,1.7004528,2.5771985,9.76528,2019-11-12 12:48:11.852000-06:00,2019-11-12 12:00
1573584491872.0,2.567616,2.9293337000000004,9.995246,2019-11-12 12:48:11.872000-06:00,2019-11-12 12:00
1573584491892.0,2.3065088,3.120972,10.297077,2019-11-12 12:48:11.892000-06:00,2019-11-12 12:00
1573584491912.0,1.0105549,3.2718873,9.726953,2019-11-12 12:48:11.912000-06:00,2019-11-12 12:00
1573584491932.0,0.9554589,3.0083845,9.125688,2019-11-12 12:48:11.932000-06:00,2019-11-12 12:00
1573584491952.0,1.4129953000000002,3.1137857,9.204739,2019-11-12 12:48:11.952000-06:00,2019-11-12 12:00
1573584491972.0,2.3999326,3.3629154999999997,9.631134,2019-11-12 12:48:11.972000-06:00,2019-11-12 12:00
1573584491992.0,3.1664855,3.9498076,9.276603,2019-11-12 12:48:11.992000-06:00,2019-11-12 12:00
1573584492013.0,2.4765878,3.6982825,9.844331,2019-11-12 12:48:12.013000-06:00,2019-11-12 12:00
1573584492033.0,1.681289,3.025153,10.433619,2019-11-12 12:48:12.033000-06:00,2019-11-12 12:00
1573584492053.0,0.76142514,3.235955,10.507878999999999,2019-11-12 12:48:12.053000-06:00,2019-11-12 12:00
1573584492073.0,0.25597915,3.2886555,9.628738,2019-11-12 12:48:12.073000-06:00,2019-11-12 12:00
1573584492093.0,0.81173015,2.850283,8.63701,2019-11-12 12:48:12.093000-06:00,2019-11-12 12:00
1573584492113.0,0.95306337,2.179549,9.614365,2019-11-12 12:48:12.113000-06:00,2019-11-12 12:00
1573584492133.0,1.101583,2.3735828,9.599992,2019-11-12 12:48:12.133000-06:00,2019-11-12 12:00
1573584492154.0,1.2045887,2.4454472000000003,9.693416000000001,2019-11-12 12:48:12.154000-06:00,2019-11-12 12:00
1573584492174.0,1.1902158,2.4885657,9.66467,2019-11-12 12:48:12.174000-06:00,2019-11-12 12:00
1573584492194.0,1.6741023999999998,2.244227,10.038364999999999,2019-11-12 12:48:12.194000-06:00,2019-11-12 12:00
1573584492214.0,1.8992773999999997,1.8705323,9.767676,2019-11-12 12:48:12.214000-06:00,2019-11-12 12:00
1573584492234.0,1.7052436999999998,2.9245427000000004,8.88614,2019-11-12 12:48:12.234000-06:00,2019-11-12 12:00
1573584492255.0,2.086125,2.8215373,8.495677,2019-11-12 12:48:12.255000-06:00,2019-11-12 12:00
1573584492275.0,2.2298536,2.505334,8.296852000000001,2019-11-12 12:48:12.275000-06:00,2019-11-12 12:00
1573584492295.0,2.392746,2.6730175,7.915971000000001,2019-11-12 12:48:12.295000-06:00,2019-11-12 12:00
1573584492315.0,2.3711867,2.6849950000000002,8.380694,2019-11-12 12:48:12.315000-06:00,2019-11-12 12:00
1573584492335.0,2.1795485,2.804769,8.735225,2019-11-12 12:48:12.335000-06:00,2019-11-12 12:00
1573584492355.0,1.9591644,2.6730175,9.008308999999999,2019-11-12 12:48:12.355000-06:00,2019-11-12 12:00
1573584492375.0,1.551933,2.7424865,9.111315,2019-11-12 12:48:12.375000-06:00,2019-11-12 12:00
1573584492395.0,1.4297636999999999,2.8574696,8.905304,2019-11-12 12:48:12.395000-06:00,2019-11-12 12:00
1573584492415.0,1.5303738000000002,2.8143506,8.677732,2019-11-12 12:48:12.415000-06:00,2019-11-12 12:00
1573584492435.0,1.6645205,2.804769,8.682524,2019-11-12 12:48:12.435000-06:00,2019-11-12 12:00
1573584492456.0,1.6501477,2.7808142000000005,8.526817999999999,2019-11-12 12:48:12.456000-06:00,2019-11-12 12:00
1573584492476.0,1.3794587,2.6562493,8.402253,2019-11-12 12:48:12.476000-06:00,2019-11-12 12:00
1573584492496.0,1.0105549,2.5268933999999996,8.5651455,2019-11-12 12:48:12.496000-06:00,2019-11-12 12:00
1573584492516.0,0.8740127000000001,2.4023285,9.1065235,2019-11-12 12:48:12.516000-06:00,2019-11-12 12:00
1573584492536.0,0.9626453000000001,2.4406562000000003,9.705394,2019-11-12 12:48:12.536000-06:00,2019-11-12 12:00
1573584492557.0,0.7566341,2.4119105,10.064715,2019-11-12 12:48:12.557000-06:00,2019-11-12 12:00
1573584492577.0,0.780589,2.4526334,10.203653,2019-11-12 12:48:12.577000-06:00,2019-11-12 12:00
1573584492597.0,0.9889957,2.5700119,10.033574,2019-11-12 12:48:12.597000-06:00,2019-11-12 12:00
1573584492617.0,1.3291534999999999,2.5077295,9.770071000000002,2019-11-12 12:48:12.617000-06:00,2019-11-12 12:00
1573584492637.0,1.6214019,2.5029387,9.573642,2019-11-12 12:48:12.637000-06:00,2019-11-12 12:00
1573584492656.0,1.7387805,2.5340797999999998,9.451473,2019-11-12 12:48:12.656000-06:00,2019-11-12 12:00
1573584492677.0,1.9064638999999999,2.529289,9.415541000000001,2019-11-12 12:48:12.677000-06:00,2019-11-12 12:00
1573584492698.0,1.951978,2.4406562000000003,9.329303,2019-11-12 12:48:12.698000-06:00,2019-11-12 12:00
1573584492718.0,1.8513677,2.4382607999999997,9.302953,2019-11-12 12:48:12.718000-06:00,2019-11-12 12:00
1573584492738.0,1.8034582,2.4286787999999997,9.240671,2019-11-12 12:48:12.738000-06:00,2019-11-12 12:00
1573584492758.0,1.877718,2.450238,9.305349,2019-11-12 12:48:12.758000-06:00,2019-11-12 12:00
1573584492778.0,1.9759328,2.4310741,9.468241,2019-11-12 12:48:12.778000-06:00,2019-11-12 12:00
1573584492798.0,2.052588,2.4382607999999997,9.564060000000001,2019-11-12 12:48:12.798000-06:00,2019-11-12 12:00
1573584492818.0,1.9831192,2.349628,9.4897995,2019-11-12 12:48:12.818000-06:00,2019-11-12 12:00
1573584492838.0,1.9783282,2.2825544,9.487405,2019-11-12 12:48:12.838000-06:00,2019-11-12 12:00
1573584492858.0,1.9831192,2.2322495,9.456264,2019-11-12 12:48:12.858000-06:00,2019-11-12 12:00
1573584492878.0,2.0501926,2.2130857,9.393981,2019-11-12 12:48:12.878000-06:00,2019-11-12 12:00
1573584492898.0,2.2298536,2.3065095,9.473032,2019-11-12 12:48:12.898000-06:00,2019-11-12 12:00
1573584492918.0,2.4741923999999997,2.3903513,9.496986999999999,2019-11-12 12:48:12.918000-06:00,2019-11-12 12:00
1573584492939.0,2.3903506,2.455029,9.458658999999999,2019-11-12 12:48:12.939000-06:00,2019-11-12 12:00
1573584492959.0,2.2490172000000004,2.450238,9.281394,2019-11-12 12:48:12.959000-06:00,2019-11-12 12:00
1573584492979.0,2.2945312999999996,2.4957523,9.250253,2019-11-12 12:48:12.979000-06:00,2019-11-12 12:00
1573584492999.0,2.2801584999999998,2.5460572,9.238275,2019-11-12 12:48:12.999000-06:00,2019-11-12 12:00
1573584493019.0,2.1196616,2.5580347000000003,9.128083,2019-11-12 12:48:13.019000-06:00,2019-11-12 12:00
1573584493039.0,1.951978,2.5173116,9.063405,2019-11-12 12:48:13.039000-06:00,2019-11-12 12:00
1573584493059.0,1.9855148999999999,2.5029387,9.173597000000001,2019-11-12 12:48:13.059000-06:00,2019-11-12 12:00
1573584493079.0,2.0262377000000003,2.5221023999999996,9.28858,2019-11-12 12:48:13.079000-06:00,2019-11-12 12:00
1573584493099.0,1.7890853999999998,2.4765884999999996,9.252647999999999,2019-11-12 12:48:13.099000-06:00,2019-11-12 12:00
1573584493120.0,1.7699218,2.4526334,9.183178999999999,2019-11-12 12:48:13.120000-06:00,2019-11-12 12:00
1573584493140.0,1.7435713,2.3831646,9.132874000000001,2019-11-12 12:48:13.140000-06:00,2019-11-12 12:00
1573584493160.0,1.7866900000000001,2.354419,9.175993,2019-11-12 12:48:13.160000-06:00,2019-11-12 12:00
1573584493180.0,1.9328140999999999,2.3711872000000005,9.238275,2019-11-12 12:48:13.180000-06:00,2019-11-12 12:00
1573584493200.0,1.882509,2.2777636,9.346072,2019-11-12 12:48:13.200000-06:00,2019-11-12 12:00
1573584493220.0,2.1795485,2.4143060000000003,9.257439,2019-11-12 12:48:13.220000-06:00,2019-11-12 12:00
1573584493241.0,2.383164,2.3879557,9.108919,2019-11-12 12:48:13.241000-06:00,2019-11-12 12:00
1573584493260.0,2.2969267,2.354419,9.147247,2019-11-12 12:48:13.260000-06:00,2019-11-12 12:00
1573584493280.0,2.0837293000000003,2.3424416,9.120897,2019-11-12 12:48:13.280000-06:00,2019-11-12 12:00
1573584493300.0,2.1052885,2.3328597999999996,8.943631,2019-11-12 12:48:13.300000-06:00,2019-11-12 12:00
1573584493321.0,2.3544183,2.3520234,8.931654,2019-11-12 12:48:13.321000-06:00,2019-11-12 12:00
1573584493341.0,2.6706216,2.3831646,9.020287,2019-11-12 12:48:13.341000-06:00,2019-11-12 12:00
1573584493361.0,2.7400903999999997,2.3879557,8.938839999999999,2019-11-12 12:48:13.361000-06:00,2019-11-12 12:00
1573584493381.0,2.6802034,2.35921,9.140061,2019-11-12 12:48:13.381000-06:00,2019-11-12 12:00
1573584493401.0,2.7065537,2.3520234,9.113710000000001,2019-11-12 12:48:13.401000-06:00,2019-11-12 12:00
1573584493422.0,2.5101244,2.325673,9.0274725,2019-11-12 12:48:13.422000-06:00,2019-11-12 12:00
1573584493442.0,2.4190962000000003,2.3041139,9.125688,2019-11-12 12:48:13.442000-06:00,2019-11-12 12:00
1573584493461.0,2.5508474999999997,2.3089049999999998,9.159224,2019-11-12 12:48:13.461000-06:00,2019-11-12 12:00
1573584493482.0,2.6251075,2.3472326,9.149643,2019-11-12 12:48:13.482000-06:00,2019-11-12 12:00
1573584493503.0,2.4646103,2.2681818,9.072987,2019-11-12 12:48:13.503000-06:00,2019-11-12 12:00
1573584493523.0,2.4526331000000003,2.2585998,9.195157,2019-11-12 12:48:13.523000-06:00,2019-11-12 12:00
1573584493543.0,2.2969267,2.2418315,9.259835,2019-11-12 12:48:13.543000-06:00,2019-11-12 12:00
1573584493563.0,2.2657855,2.1987127999999996,9.226298,2019-11-12 12:48:13.563000-06:00,2019-11-12 12:00
1573584493583.0,2.5053334,2.179549,9.281394,2019-11-12 12:48:13.583000-06:00,2019-11-12 12:00
1573584493603.0,2.6107345,2.1867354,9.480219,2019-11-12 12:48:13.603000-06:00,2019-11-12 12:00
1573584493623.0,2.608339,2.1651762000000003,9.504173,2019-11-12 12:48:13.623000-06:00,2019-11-12 12:00
1573584493644.0,2.7305086,2.1460122999999998,9.252647999999999,2019-11-12 12:48:13.644000-06:00,2019-11-12 12:00
1573584493663.0,2.8119547000000003,2.1819444,9.089756,2019-11-12 12:48:13.663000-06:00,2019-11-12 12:00
1573584493683.0,2.6275032000000005,2.2106903,8.936444999999999,2019-11-12 12:48:13.683000-06:00,2019-11-12 12:00
1573584493703.0,2.3951416,2.2753682,8.847812,2019-11-12 12:48:13.703000-06:00,2019-11-12 12:00
1573584493724.0,2.3065088,2.3424416,9.156829,2019-11-12 12:48:13.724000-06:00,2019-11-12 12:00
1573584493744.0,2.256204,2.340046,9.544896000000001,2019-11-12 12:48:13.744000-06:00,2019-11-12 12:00
1573584493764.0,2.4741923999999997,2.2801592,9.786839500000001,2019-11-12 12:48:13.764000-06:00,2019-11-12 12:00
1573584493784.0,2.61313,2.0501933,9.750908,2019-11-12 12:48:13.784000-06:00,2019-11-12 12:00
1573584493804.0,2.502938,1.7315946,8.943631,2019-11-12 12:48:13.804000-06:00,2019-11-12 12:00
1573584493824.0,2.6514577999999998,1.7675266,7.95909,2019-11-12 12:48:13.824000-06:00,2019-11-12 12:00
1573584493844.0,2.7448813999999997,1.9352102,6.9529886,2019-11-12 12:48:13.844000-06:00,2019-11-12 12:00
1573584493864.0,2.9413106,2.074148,6.737395299999999,2019-11-12 12:48:13.864000-06:00,2019-11-12 12:00
1573584493884.0,1.6597294999999999,2.3424416,8.792716,2019-11-12 12:48:13.884000-06:00,2019-11-12 12:00
1573584493904.0,1.3818540000000001,2.8862152,10.28989,2019-11-12 12:48:13.904000-06:00,2019-11-12 12:00
1573584493924.0,1.5543286,2.8886107999999995,11.3582735,2019-11-12 12:48:13.924000-06:00,2019-11-12 12:00
1573584493944.0,1.5327693,2.9940116000000003,11.933189,2019-11-12 12:48:13.944000-06:00,2019-11-12 12:00
1573584493966.0,1.9543736,3.2599096000000003,11.298387,2019-11-12 12:48:13.966000-06:00,2019-11-12 12:00
1573584493986.0,2.1795485,2.960475,10.536625,2019-11-12 12:48:13.986000-06:00,2019-11-12 12:00
1573584494006.0,2.2418308,2.7424865,9.803608,2019-11-12 12:48:14.006000-06:00,2019-11-12 12:00
1573584494026.0,2.2801584999999998,2.5891757,9.420332,2019-11-12 12:48:14.026000-06:00,2019-11-12 12:00
1573584494045.0,1.9495826,2.740091,9.072987,2019-11-12 12:48:14.045000-06:00,2019-11-12 12:00
1573584494066.0,1.7579441000000002,2.754464,8.787925,2019-11-12 12:48:14.066000-06:00,2019-11-12 12:00
1573584494086.0,1.4129953000000002,2.6131307999999995,8.735225,2019-11-12 12:48:14.086000-06:00,2019-11-12 12:00
1573584494106.0,1.6860799,2.3113002999999996,8.833439,2019-11-12 12:48:14.106000-06:00,2019-11-12 12:00
1573584494126.0,1.5710969,2.364001,8.919677,2019-11-12 12:48:14.126000-06:00,2019-11-12 12:00
1573584494147.0,1.0800238000000002,2.804769,8.246547,2019-11-12 12:48:14.147000-06:00,2019-11-12 12:00
1573584494166.0,0.7518431999999999,2.895797,7.9519033,2019-11-12 12:48:14.166000-06:00,2019-11-12 12:00
1573584494186.0,0.97462285,2.80956,8.098027,2019-11-12 12:48:14.186000-06:00,2019-11-12 12:00
1573584494206.0,0.95066786,3.135345,8.210614999999999,2019-11-12 12:48:14.206000-06:00,2019-11-12 12:00
1573584494226.0,0.8835945,3.3677065,8.5364,2019-11-12 12:48:14.226000-06:00,2019-11-12 12:00
1573584494247.0,1.3483174,3.3988476000000003,8.941236,2019-11-12 12:48:14.247000-06:00,2019-11-12 12:00
1573584494267.0,1.4082043,3.4587345000000003,9.326908,2019-11-12 12:48:14.267000-06:00,2019-11-12 12:00
1573584494287.0,1.2333344,3.480294,9.28858,2019-11-12 12:48:14.287000-06:00,2019-11-12 12:00
1573584494307.0,1.1590745,3.4587345000000003,9.396377000000001,2019-11-12 12:48:14.307000-06:00,2019-11-12 12:00
1573584494327.0,1.2357299,3.4443617,9.338885000000001,2019-11-12 12:48:14.327000-06:00,2019-11-12 12:00
1573584494348.0,1.3507129,3.4323843000000003,9.267021000000002,2019-11-12 12:48:14.348000-06:00,2019-11-12 12:00
1573584494368.0,1.4872551999999999,3.4228023999999997,9.322117,2019-11-12 12:48:14.368000-06:00,2019-11-12 12:00
1573584494387.0,1.460905,3.4036383999999997,9.247857000000002,2019-11-12 12:48:14.387000-06:00,2019-11-12 12:00
1573584494408.0,1.4297636999999999,3.3677065,9.056219,2019-11-12 12:48:14.408000-06:00,2019-11-12 12:00
1573584494428.0,1.666916,3.3437513999999995,9.025078,2019-11-12 12:48:14.428000-06:00,2019-11-12 12:00
1573584494448.0,1.7555487,3.2790737,9.010705,2019-11-12 12:48:14.448000-06:00,2019-11-12 12:00
1573584494468.0,1.8154359,3.2670963,9.077778,2019-11-12 12:48:14.468000-06:00,2019-11-12 12:00
1573584494488.0,1.882509,3.207209,9.025078,2019-11-12 12:48:14.488000-06:00,2019-11-12 12:00
1573584494508.0,1.616611,3.0874354999999998,8.756783500000001,2019-11-12 12:48:14.508000-06:00,2019-11-12 12:00
1573584494528.0,1.3938315000000001,3.0754580000000002,8.622637,2019-11-12 12:48:14.528000-06:00,2019-11-12 12:00
1573584494549.0,1.3866451000000002,3.070667,8.696897,2019-11-12 12:48:14.549000-06:00,2019-11-12 12:00
1573584494569.0,1.1566792,3.2527235,8.955608999999999,2019-11-12 12:48:14.569000-06:00,2019-11-12 12:00
1573584494589.0,0.9937866,3.4036383999999997,8.941236,2019-11-12 12:48:14.589000-06:00,2019-11-12 12:00
1573584494609.0,1.0536735000000002,3.4491527000000004,8.9148855,2019-11-12 12:48:14.609000-06:00,2019-11-12 12:00
1573584494629.0,0.99139106,3.5305989,9.130479,2019-11-12 12:48:14.629000-06:00,2019-11-12 12:00
1573584494649.0,0.85245323,3.6407910000000006,9.13527,2019-11-12 12:48:14.649000-06:00,2019-11-12 12:00
1573584494669.0,0.7973573,3.6312089999999997,9.099337,2019-11-12 12:48:14.669000-06:00,2019-11-12 12:00
1573584494689.0,0.63206923,3.6695367999999995,8.967586,2019-11-12 12:48:14.689000-06:00,2019-11-12 12:00
1573584494709.0,0.49792250000000005,3.5617402,8.823857,2019-11-12 12:48:14.709000-06:00,2019-11-12 12:00
1573584494729.0,0.39970788,3.6431866000000004,9.113710000000001,2019-11-12 12:48:14.729000-06:00,2019-11-12 12:00
1573584494750.0,0.22483793,3.6383955,9.243066,2019-11-12 12:48:14.750000-06:00,2019-11-12 12:00
1573584494770.0,0.37096209999999996,3.5569491,9.417936,2019-11-12 12:48:14.770000-06:00,2019-11-12 12:00
1573584494790.0,0.605719,3.5880904,9.655087,2019-11-12 12:48:14.790000-06:00,2019-11-12 12:00
1573584494810.0,0.50031793,3.4778983999999995,9.475427999999999,2019-11-12 12:48:14.810000-06:00,2019-11-12 12:00
1573584494830.0,0.5386456000000001,3.3772879999999996,9.247857000000002,2019-11-12 12:48:14.830000-06:00,2019-11-12 12:00
1573584494851.0,0.6608149999999999,3.2575145,9.240671,2019-11-12 12:48:14.851000-06:00,2019-11-12 12:00
1573584494871.0,0.830894,3.2790737,9.343676,2019-11-12 12:48:14.871000-06:00,2019-11-12 12:00
1573584494891.0,0.9937866,3.2096047000000003,9.2981615,2019-11-12 12:48:14.891000-06:00,2019-11-12 12:00
1573584494911.0,1.0393006999999999,3.1233675,9.094547,2019-11-12 12:48:14.911000-06:00,2019-11-12 12:00
1573584494931.0,0.97222733,3.0922263,8.816671000000001,2019-11-12 12:48:14.931000-06:00,2019-11-12 12:00
1573584494952.0,0.98180914,3.0946217000000003,8.514841,2019-11-12 12:48:14.952000-06:00,2019-11-12 12:00
1573584494972.0,0.9650408000000001,3.140136,8.51005,2019-11-12 12:48:14.972000-06:00,2019-11-12 12:00
1573584494992.0,0.85724425,3.245537,8.73762,2019-11-12 12:48:14.992000-06:00,2019-11-12 12:00
1573584495012.0,0.77100706,3.2527235,8.969982,2019-11-12 12:48:15.012000-06:00,2019-11-12 12:00
1573584495032.0,0.7734025999999999,3.3174012000000004,9.164015,2019-11-12 12:48:15.032000-06:00,2019-11-12 12:00
1573584495052.0,0.8404759,3.3916612,9.290975999999999,2019-11-12 12:48:15.052000-06:00,2019-11-12 12:00
1573584495072.0,0.8237075999999999,3.480294,9.283789,2019-11-12 12:48:15.072000-06:00,2019-11-12 12:00
1573584495092.0,0.7829844,3.4874802000000003,9.032264,2019-11-12 12:48:15.092000-06:00,2019-11-12 12:00
1573584495112.0,0.84526694,3.4156160000000004,8.694502,2019-11-12 12:48:15.112000-06:00,2019-11-12 12:00
1573584495132.0,0.7542386999999999,3.3150058,8.421417,2019-11-12 12:48:15.132000-06:00,2019-11-12 12:00
1573584495153.0,0.7135155,3.240746,8.423813,2019-11-12 12:48:15.153000-06:00,2019-11-12 12:00
